txn_id,fecha,item,cantidad,precio_unit,importe,issue,metodo_pago,source_id,descripcion,status,correction_ref,notas
S000077,2026-04-19,PALETA-CREMA-PREMIUM-PINON,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/199,efectivo,client:8e374c65-66c9-40bd-8dbf-71b6986eab50#3,PALETA-CREMA-PREMIUM-PINON,,,
S000077,2026-04-19,PALETA-CREMA-PREMIUM-SELVA-NEGRA,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/199,efectivo,client:8e374c65-66c9-40bd-8dbf-71b6986eab50#4,PALETA-CREMA-PREMIUM-SELVA-NEGRA,,,
S000077,2026-04-19,PALETA-MINI-MINI-AGUA,1,6.0,6.0,https://github.com/OswaldoCasillas/Ventas/issues/199,efectivo,client:8e374c65-66c9-40bd-8dbf-71b6986eab50#5,PALETA-MINI-MINI-AGUA,,,
S000078,2026-04-19,EXTRA-CONO,20,5.0,100.0,https://github.com/OswaldoCasillas/Ventas/issues/200,tarjeta,client:525f18b1-6d32-41cf-89d2-8ec7e49e6595#0,EXTRA-CONO,,,
S000079,2026-04-19,PALETA-MINI-MINI-AGUA,6,6.0,36.0,https://github.com/OswaldoCasillas/Ventas/issues/201,tarjeta,client:1621ada0-ea6c-4da9-bb3b-c2cadfa66d38#1,PALETA-MINI-MINI-AGUA,,,
S000079,2026-04-19,PALETA-MINI-MINI-CREMA,16,8.0,128.0,https://github.com/OswaldoCasillas/Ventas/issues/201,tarjeta,client:1621ada0-ea6c-4da9-bb3b-c2cadfa66d38#0,PALETA-MINI-MINI-CREMA,,,
S000080,2026-04-19,PALETA-AGUA-GROSSELLA,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/202,efectivo,client:e67ea3b0-4bc9-4d55-aa6d-01464d884fe7#1,PALETA-AGUA-GROSSELLA,,,
S000080,2026-04-19,PALETA-AGUA-LIMON,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/202,efectivo,client:e67ea3b0-4bc9-4d55-aa6d-01464d884fe7#0,PALETA-AGUA-LIMON,,,
S000080,2026-04-19,POSTRE-DANONINO-GRANDE,1,20.0,20.0,https://github.com/OswaldoCasillas/Ventas/issues/202,efectivo,client:e67ea3b0-4bc9-4d55-aa6d-01464d884fe7#2,POSTRE-DANONINO-GRANDE,,,
S000081,2026-04-19,PALETA-AGUA-FRESA,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/203,efectivo,client:6ab14726-e14b-4141-9436-91907b5763f2#1,PALETA-AGUA-FRESA,,,
S000081,2026-04-19,PALETA-AGUA-PREMIUM-PICAPANDA,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/203,efectivo,client:6ab14726-e14b-4141-9436-91907b5763f2#0,PALETA-AGUA-PREMIUM-PICAPANDA,,,
S000082,2026-04-21,PALETA-MINI-MINI-AGUA,1,6.0,6.0,https://github.com/OswaldoCasillas/Ventas/issues/204,efectivo,client:4f6388e9-5fc1-4b4b-b567-05af153230d5#0,PALETA-MINI-MINI-AGUA,,,
S000083,2026-04-21,EXTRA-CONO,1,5.0,5.0,https://github.com/OswaldoCasillas/Ventas/issues/206,efectivo,client:a490a282-60ee-4c74-8b7c-7b2705d39bdd#2,EXTRA-CONO,,,
S000083,2026-04-21,HELADO-NIEVE-SENCILLO,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/206,efectivo,client:a490a282-60ee-4c74-8b7c-7b2705d39bdd#1,HELADO-NIEVE-SENCILLO,,,
S000083,2026-04-21,PALETA-AGUA-PREMIUM-SANDIA-CHAMOY,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/206,efectivo,client:a490a282-60ee-4c74-8b7c-7b2705d39bdd#0,PALETA-AGUA-PREMIUM-SANDIA-CHAMOY,,,
S000083,2026-04-21,PALETA-CREMA-PAY-DE-LIMON,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/206,efectivo,client:a490a282-60ee-4c74-8b7c-7b2705d39bdd#3,PALETA-CREMA-PAY-DE-LIMON,,,
S000084,2026-04-21,HELADO-SIN-AZUCAR-SENCILLO,1,45.0,45.0,https://github.com/OswaldoCasillas/Ventas/issues/207,efectivo,client:ae7e42d1-10c0-48d8-b97f-d963cf2d9d14#0,HELADO-SIN-AZUCAR-SENCILLO,,,
S000085,2026-04-21,PALETA-CREMA-PAY-DE-LIMON,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/208,efectivo,client:6e427b63-eb71-4df4-a62f-e3a8e4a703f0#0,PALETA-CREMA-PAY-DE-LIMON,,,
S000086,2026-04-21,PALETA-AGUA-PREMIUM-FRUTOS-ROJOS,2,30.0,60.0,https://github.com/OswaldoCasillas/Ventas/issues/209,efectivo,client:d3ae5b3f-f78d-4469-9623-58bd1f4f7179#3,PALETA-AGUA-PREMIUM-FRUTOS-ROJOS,,,
S000086,2026-04-21,PALETA-CREMA-CAPUCHINO,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/209,efectivo,client:d3ae5b3f-f78d-4469-9623-58bd1f4f7179#0,PALETA-CREMA-CAPUCHINO,,,
S000086,2026-04-21,PALETA-CREMA-FRESA-CREMA,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/209,efectivo,client:d3ae5b3f-f78d-4469-9623-58bd1f4f7179#4,PALETA-CREMA-FRESA-CREMA,,,
S000086,2026-04-21,PALETA-CREMA-ROMPOPE,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/209,efectivo,client:d3ae5b3f-f78d-4469-9623-58bd1f4f7179#1,PALETA-CREMA-ROMPOPE,,,
S000086,2026-04-21,PALETAS-PERRO,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/209,efectivo,client:d3ae5b3f-f78d-4469-9623-58bd1f4f7179#2,PALETAS-PERRO,,,
S000087,2026-04-21,BOTANA-DORILOCOS,1,50.0,50.0,https://github.com/OswaldoCasillas/Ventas/issues/210,efectivo,client:acc9baf3-0b17-4868-82ea-da7b78166334#0,BOTANA-DORILOCOS,,,
S000088,2026-04-21,PALETA-AGUA-MANGO,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/211,efectivo,client:623da726-7259-465d-bd4c-8af7e67559fa#1,PALETA-AGUA-MANGO,,,
S000088,2026-04-21,PALETA-MINI-MINI-SIN-AZUCAR,1,10.0,10.0,https://github.com/OswaldoCasillas/Ventas/issues/211,efectivo,client:623da726-7259-465d-bd4c-8af7e67559fa#2,PALETA-MINI-MINI-SIN-AZUCAR,,,
S000088,2026-04-21,PALETA-SIN-AZUCAR-COCO,1,45.0,45.0,https://github.com/OswaldoCasillas/Ventas/issues/211,efectivo,client:623da726-7259-465d-bd4c-8af7e67559fa#0,PALETA-SIN-AZUCAR-COCO,,,
S000089,2026-04-21,HELADO-GOURMET-SENCILLO,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/212,tarjeta,client:41a30a82-fe74-4f1f-8cf6-b200c3931b9d#1,HELADO-GOURMET-SENCILLO,,,
S000089,2026-04-21,PALETA-SIN-AZUCAR-FRUTOS-ROJOS,1,45.0,45.0,https://github.com/OswaldoCasillas/Ventas/issues/212,tarjeta,client:41a30a82-fe74-4f1f-8cf6-b200c3931b9d#0,PALETA-SIN-AZUCAR-FRUTOS-ROJOS,,,
S000090,2026-04-21,PALETA-AGUA-LIMON,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/213,tarjeta,client:c162ebdf-0008-43f2-864d-cc0d891915a3#0,PALETA-AGUA-LIMON,,,
S000091,2026-04-21,PALETA-CREMA-CAPUCHINO,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/214,efectivo,client:e36f17ba-0243-4db9-a539-738f4925413e#0,PALETA-CREMA-CAPUCHINO,,,
S000091,2026-04-21,PALETA-CREMA-PAY-DE-LIMON,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/214,efectivo,client:e36f17ba-0243-4db9-a539-738f4925413e#1,PALETA-CREMA-PAY-DE-LIMON,,,
S000092,2026-04-21,AGUA-FRESCA-GRANDE,2,35.0,70.0,https://github.com/OswaldoCasillas/Ventas/issues/215,tarjeta,client:94cb22ed-2119-43bd-909b-762bbb88ff77#2,AGUA-FRESCA-GRANDE,,,
S000092,2026-04-21,PALETA-AGUA-PREMIUM-FRUTOS-ROJOS,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/215,tarjeta,client:94cb22ed-2119-43bd-909b-762bbb88ff77#1,PALETA-AGUA-PREMIUM-FRUTOS-ROJOS,,,
S000092,2026-04-21,PALETA-CREMA-PREMIUM-PISTACHE,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/215,tarjeta,client:94cb22ed-2119-43bd-909b-762bbb88ff77#0,PALETA-CREMA-PREMIUM-PISTACHE,,,
S000092,2026-04-21,PALETA-MINI-MINI-AGUA,2,6.0,12.0,https://github.com/OswaldoCasillas/Ventas/issues/215,tarjeta,client:94cb22ed-2119-43bd-909b-762bbb88ff77#3,PALETA-MINI-MINI-AGUA,,,
S000093,2026-04-21,PALETA-CREMA-MENTA-CHOCOLATE,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/216,efectivo,client:77ee57cc-8f8f-4f7b-8708-bbf3c820b2a9#0,PALETA-CREMA-MENTA-CHOCOLATE,,,
S000094,2026-04-21,PALETA-AGUA-FRESA,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/217,efectivo,client:47f3c501-5848-4c81-b412-5ea148c6ba54#1,PALETA-AGUA-FRESA,,,
S000094,2026-04-21,PALETA-AGUA-GROSSELLA,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/217,efectivo,client:47f3c501-5848-4c81-b412-5ea148c6ba54#2,PALETA-AGUA-GROSSELLA,,,
S000094,2026-04-21,PALETA-AGUA-LIMON,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/217,efectivo,client:47f3c501-5848-4c81-b412-5ea148c6ba54#6,PALETA-AGUA-LIMON,,,
S000094,2026-04-21,PALETA-AGUA-MELON,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/217,efectivo,client:47f3c501-5848-4c81-b412-5ea148c6ba54#3,PALETA-AGUA-MELON,,,
S000094,2026-04-21,PALETA-AGUA-ZAPOTE,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/217,efectivo,client:47f3c501-5848-4c81-b412-5ea148c6ba54#4,PALETA-AGUA-ZAPOTE,,,
S000094,2026-04-21,PALETA-CREMA-MENTA-CHOCOLATE,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/217,efectivo,client:47f3c501-5848-4c81-b412-5ea148c6ba54#5,PALETA-CREMA-MENTA-CHOCOLATE,,,
S000094,2026-04-21,PALETA-CREMA-PREMIUM-FERRERO,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/217,efectivo,client:47f3c501-5848-4c81-b412-5ea148c6ba54#0,PALETA-CREMA-PREMIUM-FERRERO,,,
S000094,2026-04-21,PALETA-CREMA-PREMIUM-SELVA-NEGRA,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/217,efectivo,client:47f3c501-5848-4c81-b412-5ea148c6ba54#7,PALETA-CREMA-PREMIUM-SELVA-NEGRA,,,
S000095,2026-04-21,BEBIDA-CHAMOYADA,1,60.0,60.0,https://github.com/OswaldoCasillas/Ventas/issues/218,efectivo,client:9de67a34-f408-4eef-ac98-375f6c9c1e69#0,BEBIDA-CHAMOYADA,,,
S000095,2026-04-21,PALETA-AGUA-PREMIUM-PICAPANDA,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/218,efectivo,client:9de67a34-f408-4eef-ac98-375f6c9c1e69#1,PALETA-AGUA-PREMIUM-PICAPANDA,,,
S000095,2026-04-21,PALETA-CREMA-ARROZ,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/218,efectivo,client:9de67a34-f408-4eef-ac98-375f6c9c1e69#5,PALETA-CREMA-ARROZ,,,
S000095,2026-04-21,PALETA-CREMA-CHICLE,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/218,efectivo,client:9de67a34-f408-4eef-ac98-375f6c9c1e69#3,PALETA-CREMA-CHICLE,,,
S000095,2026-04-21,PALETA-CREMA-FRESA-CREMA,2,35.0,70.0,https://github.com/OswaldoCasillas/Ventas/issues/218,efectivo,client:9de67a34-f408-4eef-ac98-375f6c9c1e69#4,PALETA-CREMA-FRESA-CREMA,,,
S000095,2026-04-21,PALETA-CREMA-PREMIUM-NUEZ,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/218,efectivo,client:9de67a34-f408-4eef-ac98-375f6c9c1e69#2,PALETA-CREMA-PREMIUM-NUEZ,,,
S000096,2026-04-21,HELADO-CLASICO-MEDIO-LITRO,1,85.0,85.0,https://github.com/OswaldoCasillas/Ventas/issues/219,efectivo,client:56791130-831b-4cb6-8d59-eb7efffc260f#0,HELADO-CLASICO-MEDIO-LITRO,,,
S000096,2026-04-21,HELADO-CLASICO-SENCILLO,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/219,efectivo,client:56791130-831b-4cb6-8d59-eb7efffc260f#1,HELADO-CLASICO-SENCILLO,,,
S000096,2026-04-21,HELADO-GOURMET-SENCILLO,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/219,efectivo,client:56791130-831b-4cb6-8d59-eb7efffc260f#2,HELADO-GOURMET-SENCILLO,,,
S000097,2026-04-21,AGUA-FRESCA-GRANDE,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/220,efectivo,client:e10451f1-8d86-496f-b334-2379fc8893d6#0,AGUA-FRESCA-GRANDE,,,
S000098,2026-04-21,HELADO-SIN-AZUCAR-DOBLE,2,75.0,150.0,https://github.com/OswaldoCasillas/Ventas/issues/221,tarjeta,client:4ee40ada-2ef6-4813-a7d7-bbd426296a9c#0,HELADO-SIN-AZUCAR-DOBLE,,,
S000099,2026-04-21,HELADO-GOURMET-SENCILLO,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/222,efectivo,client:db595d45-d90b-4aad-b022-8a4520aa652f#0,HELADO-GOURMET-SENCILLO,,,
S000100,2026-04-21,PALETA-CREMA-PREMIUM-PISTACHE,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/223,efectivo,client:2208fe24-6e1d-48b6-8585-c064b7838155#0,PALETA-CREMA-PREMIUM-PISTACHE,,,
S000101,2026-04-21,PALETA-AGUA-GROSSELLA,3,25.0,75.0,https://github.com/OswaldoCasillas/Ventas/issues/224,tarjeta,client:166a58dc-0987-4d72-b8ab-dae0658461b6#5,PALETA-AGUA-GROSSELLA,,,
S000101,2026-04-21,PALETA-AGUA-GUANABANA,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/224,tarjeta,client:166a58dc-0987-4d72-b8ab-dae0658461b6#6,PALETA-AGUA-GUANABANA,,,
S000101,2026-04-21,PALETA-AGUA-PREMIUM-PICAPANDA,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/224,tarjeta,client:166a58dc-0987-4d72-b8ab-dae0658461b6#3,PALETA-AGUA-PREMIUM-PICAPANDA,,,
S000101,2026-04-21,PALETA-AGUA-PREMIUM-SANDIA-CHAMOY,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/224,tarjeta,client:166a58dc-0987-4d72-b8ab-dae0658461b6#4,PALETA-AGUA-PREMIUM-SANDIA-CHAMOY,,,
S000101,2026-04-21,PALETA-CREMA-PREMIUM-PISTACHE,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/224,tarjeta,client:166a58dc-0987-4d72-b8ab-dae0658461b6#0,PALETA-CREMA-PREMIUM-PISTACHE,,,
S000101,2026-04-21,PALETA-CREMA-PREMIUM-QUESO,2,40.0,80.0,https://github.com/OswaldoCasillas/Ventas/issues/224,tarjeta,client:166a58dc-0987-4d72-b8ab-dae0658461b6#1,PALETA-CREMA-PREMIUM-QUESO,,,
S000101,2026-04-21,PALETA-CREMA-PREMIUM-VINO-TINTO-RELLENO,3,40.0,120.0,https://github.com/OswaldoCasillas/Ventas/issues/224,tarjeta,client:166a58dc-0987-4d72-b8ab-dae0658461b6#2,PALETA-CREMA-PREMIUM-VINO-TINTO-RELLENO,,,
S000102,2026-04-21,EXTRA-COBERTURA-CON-TOPPING,1,15.0,15.0,https://github.com/OswaldoCasillas/Ventas/issues/225,efectivo,client:89ed1874-4ef2-4b3b-a307-800b771ca661#1,EXTRA-COBERTURA-CON-TOPPING,,,
S000102,2026-04-21,HELADO-SIN-AZUCAR-SENCILLO,1,45.0,45.0,https://github.com/OswaldoCasillas/Ventas/issues/225,efectivo,client:89ed1874-4ef2-4b3b-a307-800b771ca661#2,HELADO-SIN-AZUCAR-SENCILLO,,,
S000102,2026-04-21,PALETA-SIN-AZUCAR-CHOCOLATE,3,45.0,135.0,https://github.com/OswaldoCasillas/Ventas/issues/225,efectivo,client:89ed1874-4ef2-4b3b-a307-800b771ca661#0,PALETA-SIN-AZUCAR-CHOCOLATE,,,
S000103,2026-04-21,HELADO-GOURMET-SENCILLO,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/226,efectivo,client:029fdb6b-068e-4b62-b762-ae736ca5f6aa#1,HELADO-GOURMET-SENCILLO,,,
S000103,2026-04-21,HELADO-SIN-AZUCAR-SENCILLO,1,45.0,45.0,https://github.com/OswaldoCasillas/Ventas/issues/226,efectivo,client:029fdb6b-068e-4b62-b762-ae736ca5f6aa#0,HELADO-SIN-AZUCAR-SENCILLO,,,
S000104,2026-04-21,PALETA-MINI-MINI-AGUA,10,6.0,60.0,https://github.com/OswaldoCasillas/Ventas/issues/227,efectivo,client:8162cf6d-6324-4981-b6af-63c7aaa6c2ba#0,PALETA-MINI-MINI-AGUA,,,
S000105,2026-04-21,HELADO-CLASICO-SENCILLO,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/228,tarjeta,client:556bfa0f-972d-45b8-a244-72cc9a9e6cec#5,HELADO-CLASICO-SENCILLO,,,
S000105,2026-04-21,PALETA-AGUA-GROSSELLA,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/228,tarjeta,client:556bfa0f-972d-45b8-a244-72cc9a9e6cec#0,PALETA-AGUA-GROSSELLA,,,
S000105,2026-04-21,PALETA-AGUA-MANGO,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/228,tarjeta,client:556bfa0f-972d-45b8-a244-72cc9a9e6cec#1,PALETA-AGUA-MANGO,,,
S000105,2026-04-21,PALETA-AGUA-SANDIA,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/228,tarjeta,client:556bfa0f-972d-45b8-a244-72cc9a9e6cec#2,PALETA-AGUA-SANDIA,,,
S000105,2026-04-21,PALETA-CREMA-COCO,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/228,tarjeta,client:556bfa0f-972d-45b8-a244-72cc9a9e6cec#3,PALETA-CREMA-COCO,,,
S000105,2026-04-21,PALETA-CREMA-PREMIUM-NUEZ,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/228,tarjeta,client:556bfa0f-972d-45b8-a244-72cc9a9e6cec#4,PALETA-CREMA-PREMIUM-NUEZ,,,
S000106,2026-04-21,HELADO-CLASICO-SENCILLO,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/229,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/229#0,HELADO-CLASICO-SENCILLO,,,
S000106,2026-04-21,HELADO-SIN-AZUCAR-SENCILLO,1,45.0,45.0,https://github.com/OswaldoCasillas/Ventas/issues/229,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/229#1,HELADO-SIN-AZUCAR-SENCILLO,,,
S000107,2026-04-21,PALETA-AGUA-GUANABANA,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/230,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/230#3,PALETA-AGUA-GUANABANA,,,
S000107,2026-04-21,PALETA-AGUA-PREMIUM-PULPARINDO,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/230,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/230#2,PALETA-AGUA-PREMIUM-PULPARINDO,,,
S000107,2026-04-21,PALETA-CREMA-PREMIUM-CHONGOS,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/230,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/230#1,PALETA-CREMA-PREMIUM-CHONGOS,,,
S000107,2026-04-21,PALETA-CREMA-PREMIUM-FERRERO,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/230,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/230#0,PALETA-CREMA-PREMIUM-FERRERO,,,
S000108,2026-04-22,HELADO-CLASICO-SENCILLO,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/231,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/231#0,HELADO-CLASICO-SENCILLO,,,
S000109,2026-04-22,PALETA-AGUA-LIMON,2,25.0,50.0,https://github.com/OswaldoCasillas/Ventas/issues/232,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/232#0,PALETA-AGUA-LIMON,,,
S000110,2026-04-22,PALETA-MINI-MINI-AGUA,1,6.0,6.0,https://github.com/OswaldoCasillas/Ventas/issues/233,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/233#0,PALETA-MINI-MINI-AGUA,,,
S000110,2026-04-22,PALETA-MINI-MINI-CREMA,5,8.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/233,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/233#1,PALETA-MINI-MINI-CREMA,,,
S000111,2026-04-22,EXTRA-COBERTURA-CON-TOPPING,1,15.0,15.0,https://github.com/OswaldoCasillas/Ventas/issues/234,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/234#2,EXTRA-COBERTURA-CON-TOPPING,,,
S000111,2026-04-22,HELADO-GOURMET-SENCILLO,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/234,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/234#1,HELADO-GOURMET-SENCILLO,,,
S000111,2026-04-22,PALETA-MINI-MINI-SIN-AZUCAR,10,10.0,100.0,https://github.com/OswaldoCasillas/Ventas/issues/234,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/234#0,PALETA-MINI-MINI-SIN-AZUCAR,,,
S000112,2026-04-22,HELADO-SIN-AZUCAR-SENCILLO,1,45.0,45.0,https://github.com/OswaldoCasillas/Ventas/issues/235,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/235#0,HELADO-SIN-AZUCAR-SENCILLO,,,
S000113,2026-04-22,HELADO-GOURMET-MEDIO-LITRO,1,90.0,90.0,https://github.com/OswaldoCasillas/Ventas/issues/236,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/236#2,HELADO-GOURMET-MEDIO-LITRO,,,
S000113,2026-04-22,PALETA-AGUA-PREMIUM-MANGO-CHAMOY,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/236,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/236#0,PALETA-AGUA-PREMIUM-MANGO-CHAMOY,,,
S000113,2026-04-22,PALETA-AGUA-PREMIUM-PICAPANDA,1,30.0,30.0,https://github.com/OswaldoCasillas/Ventas/issues/236,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/236#1,PALETA-AGUA-PREMIUM-PICAPANDA,,,
S000114,2026-04-22,BOTANA-DORILOCOS,1,50.0,50.0,https://github.com/OswaldoCasillas/Ventas/issues/237,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/237#0,BOTANA-DORILOCOS,,,
S000115,2026-04-22,BOTANA-DORILOCOS,1,50.0,50.0,https://github.com/OswaldoCasillas/Ventas/issues/238,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/238#0,BOTANA-DORILOCOS,,,
S000115,2026-04-22,PALETA-MINI-MINI-AGUA,1,6.0,6.0,https://github.com/OswaldoCasillas/Ventas/issues/238,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/238#1,PALETA-MINI-MINI-AGUA,,,
S000116,2026-04-22,HELADO-CLASICO-SENCILLO,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/239,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/239#0,HELADO-CLASICO-SENCILLO,,,
S000117,2026-04-22,HELADO-GOURMET-SENCILLO,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/240,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/240#0,HELADO-GOURMET-SENCILLO,,,
S000117,2026-04-22,HELADO-NIEVE-SENCILLO,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/240,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/240#1,HELADO-NIEVE-SENCILLO,,,
S000117,2026-04-22,HELADO-SIN-AZUCAR-LITRO,1,180.0,180.0,https://github.com/OswaldoCasillas/Ventas/issues/240,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/240#3,HELADO-SIN-AZUCAR-LITRO,,,
S000117,2026-04-22,PALETA-SIN-AZUCAR-COCO,1,45.0,45.0,https://github.com/OswaldoCasillas/Ventas/issues/240,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/240#2,PALETA-SIN-AZUCAR-COCO,,,
S000118,2026-04-22,PALETA-CREMA-PREMIUM-QUESO-CON-ZARZAMORA,1,40.0,40.0,https://github.com/OswaldoCasillas/Ventas/issues/241,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/241#0,PALETA-CREMA-PREMIUM-QUESO-CON-ZARZAMORA,,,
S000119,2026-04-22,HELADO-NIEVE-SENCILLO,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/242,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/242#0,HELADO-NIEVE-SENCILLO,,,
S000120,2026-04-22,HELADO-CLASICO-SENCILLO,1,35.0,35.0,https://github.com/OswaldoCasillas/Ventas/issues/243,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/243#0,HELADO-CLASICO-SENCILLO,,,
S000120,2026-04-22,MALTEADA-CLASICA,1,65.0,65.0,https://github.com/OswaldoCasillas/Ventas/issues/243,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/243#1,MALTEADA-CLASICA,,,
S000121,2026-04-22,PALETA-AGUA-GUANABANA,1,25.0,25.0,https://github.com/OswaldoCasillas/Ventas/issues/244,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/244#0,PALETA-AGUA-GUANABANA,,,
S000122,2026-04-22,HELADO-CLASICO-SENCILLO,2,35.0,70.0,https://github.com/OswaldoCasillas/Ventas/issues/245,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/245#0,HELADO-CLASICO-SENCILLO,,,
S000122,2026-04-22,PALETA-MINI-MINI-AGUA,1,6.0,6.0,https://github.com/OswaldoCasillas/Ventas/issues/245,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/245#1,PALETA-MINI-MINI-AGUA,,,
S000123,2026-04-24,PALETA-MINI-MINI-SIN-AZUCAR,5,10.0,50.0,https://github.com/OswaldoCasillas/Ventas/issues/246,efectivo,issue:https://github.com/OswaldoCasillas/Ventas/issues/246#0,PALETA-MINI-MINI-SIN-AZUCAR,,,
